Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2020-04-08 10:00 PM,2020,04,08,22,19.7,67,Moderate,32.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-08 11:00 PM,2020,04,08,23,15.8,59,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 12:00 AM,2020,04,09,00,11.9,50,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 01:00 AM,2020,04,09,01,9.4,39,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 02:00 AM,2020,04,09,02,8.7,36,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 03:00 AM,2020,04,09,03,8.3,35,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 04:00 AM,2020,04,09,04,7.6,32,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 05:00 AM,2020,04,09,05,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 06:00 AM,2020,04,09,06,6.4,27,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 07:00 AM,2020,04,09,07,7.7,32,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 08:00 AM,2020,04,09,08,6.8,28,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 09:00 AM,2020,04,09,09,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 10:00 AM,2020,04,09,10,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 11:00 AM,2020,04,09,11,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 12:00 PM,2020,04,09,12,6.0,25,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 01:00 PM,2020,04,09,13,4.4,18,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 02:00 PM,2020,04,09,14,5.7,24,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 03:00 PM,2020,04,09,15,7.8,33,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 04:00 PM,2020,04,09,16,8.9,37,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 05:00 PM,2020,04,09,17,13.4,54,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 06:00 PM,2020,04,09,18,17.2,62,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 07:00 PM,2020,04,09,19,21.1,70,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 08:00 PM,2020,04,09,20,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 09:00 PM,2020,04,09,21,21.2,70,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 10:00 PM,2020,04,09,22,22.1,72,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-09 11:00 PM,2020,04,09,23,20.5,69,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 12:00 AM,2020,04,10,00,16.7,61,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 01:00 AM,2020,04,10,01,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 02:00 AM,2020,04,10,02,18.1,64,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 03:00 AM,2020,04,10,03,16.1,59,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 04:00 AM,2020,04,10,04,15.6,58,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 05:00 AM,2020,04,10,05,15.8,59,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 06:00 AM,2020,04,10,06,14.9,57,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 07:00 AM,2020,04,10,07,18.5,64,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 08:00 AM,2020,04,10,08,18.2,64,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 09:00 AM,2020,04,10,09,19.4,66,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 10:00 AM,2020,04,10,10,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 11:00 AM,2020,04,10,11,16.0,59,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 12:00 PM,2020,04,10,12,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 01:00 PM,2020,04,10,13,11.6,48,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 02:00 PM,2020,04,10,14,9.8,41,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 03:00 PM,2020,04,10,15,9.4,39,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 04:00 PM,2020,04,10,16,9.2,38,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 05:00 PM,2020,04,10,17,10.6,44,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 06:00 PM,2020,04,10,18,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 07:00 PM,2020,04,10,19,17.6,63,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 08:00 PM,2020,04,10,20,16.8,61,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 09:00 PM,2020,04,10,21,13.9,55,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 10:00 PM,2020,04,10,22,13.9,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-10 11:00 PM,2020,04,10,23,17.9,63,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 12:00 AM,2020,04,11,00,18.9,65,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 01:00 AM,2020,04,11,01,17.4,62,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 02:00 AM,2020,04,11,02,17.7,63,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 03:00 AM,2020,04,11,03,20.3,68,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 04:00 AM,2020,04,11,04,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 05:00 AM,2020,04,11,05,18.5,64,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 06:00 AM,2020,04,11,06,17.2,62,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 07:00 AM,2020,04,11,07,21.1,70,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 08:00 AM,2020,04,11,08,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 09:00 AM,2020,04,11,09,16.4,60,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 10:00 AM,2020,04,11,10,13.6,54,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 11:00 AM,2020,04,11,11,11.8,49,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 12:00 PM,2020,04,11,12,9.9,41,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 01:00 PM,2020,04,11,13,8.9,37,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 02:00 PM,2020,04,11,14,8.9,37,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 03:00 PM,2020,04,11,15,8.4,35,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 04:00 PM,2020,04,11,16,9.7,40,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 05:00 PM,2020,04,11,17,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 06:00 PM,2020,04,11,18,12.6,52,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 07:00 PM,2020,04,11,19,9.8,41,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 08:00 PM,2020,04,11,20,10.4,43,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 09:00 PM,2020,04,11,21,10.7,45,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 10:00 PM,2020,04,11,22,10.8,45,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-11 11:00 PM,2020,04,11,23,13.9,55,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 12:00 AM,2020,04,12,00,11.9,50,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 01:00 AM,2020,04,12,01,10.4,43,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 02:00 AM,2020,04,12,02,9.7,40,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 03:00 AM,2020,04,12,03,9.8,41,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 04:00 AM,2020,04,12,04,11.4,48,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 05:00 AM,2020,04,12,05,12.2,51,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 06:00 AM,2020,04,12,06,20.1,68,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 07:00 AM,2020,04,12,07,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 08:00 AM,2020,04,12,08,18.7,65,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 09:00 AM,2020,04,12,09,19.8,67,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 10:00 AM,2020,04,12,10,18.9,65,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 11:00 AM,2020,04,12,11,15.4,58,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 12:00 PM,2020,04,12,12,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 01:00 PM,2020,04,12,13,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 02:00 PM,2020,04,12,14,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 03:00 PM,2020,04,12,15,14.3,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 04:00 PM,2020,04,12,16,12.6,52,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 05:00 PM,2020,04,12,17,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 06:00 PM,2020,04,12,18,11.6,48,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 07:00 PM,2020,04,12,19,11.8,49,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 08:00 PM,2020,04,12,20,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 09:00 PM,2020,04,12,21,16.4,60,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 10:00 PM,2020,04,12,22,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-12 11:00 PM,2020,04,12,23,22.8,74,Moderate,31.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 12:00 AM,2020,04,13,00,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 01:00 AM,2020,04,13,01,17.2,62,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 02:00 AM,2020,04,13,02,18.6,65,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 03:00 AM,2020,04,13,03,19.3,66,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 04:00 AM,2020,04,13,04,19.6,67,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 05:00 AM,2020,04,13,05,17.3,62,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 06:00 AM,2020,04,13,06,17.6,63,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 07:00 AM,2020,04,13,07,21.8,71,Moderate,26.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 08:00 AM,2020,04,13,08,21.4,71,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 09:00 AM,2020,04,13,09,19.2,66,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 10:00 AM,2020,04,13,10,20.1,68,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 11:00 AM,2020,04,13,11,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 12:00 PM,2020,04,13,12,16.7,61,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 01:00 PM,2020,04,13,13,16.5,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 02:00 PM,2020,04,13,14,16.3,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 03:00 PM,2020,04,13,15,16.1,59,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 04:00 PM,2020,04,13,16,14.5,56,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 05:00 PM,2020,04,13,17,14.7,56,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 06:00 PM,2020,04,13,18,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 07:00 PM,2020,04,13,19,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 08:00 PM,2020,04,13,20,19.0,66,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 09:00 PM,2020,04,13,21,57.3,152,Unhealthy,95.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 10:00 PM,2020,04,13,22,42.1,117,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-13 11:00 PM,2020,04,13,23,31.0,91,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 12:00 AM,2020,04,14,00,29.0,87,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 01:00 AM,2020,04,14,01,24.0,76,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 02:00 AM,2020,04,14,02,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 03:00 AM,2020,04,14,03,23.7,75,Moderate,23.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 04:00 AM,2020,04,14,04,25.8,80,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 05:00 AM,2020,04,14,05,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 06:00 AM,2020,04,14,06,43.7,121,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 07:00 AM,2020,04,14,07,40.8,114,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 08:00 AM,2020,04,14,08,37.4,106,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 09:00 AM,2020,04,14,09,28.7,86,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 10:00 AM,2020,04,14,10,22.8,74,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 11:00 AM,2020,04,14,11,18.4,64,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 12:00 PM,2020,04,14,12,18.7,65,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 01:00 PM,2020,04,14,13,17.3,62,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 02:00 PM,2020,04,14,14,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 03:00 PM,2020,04,14,15,17.3,62,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 04:00 PM,2020,04,14,16,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 05:00 PM,2020,04,14,17,16.3,60,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 06:00 PM,2020,04,14,18,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 07:00 PM,2020,04,14,19,16.0,59,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 08:00 PM,2020,04,14,20,16.0,59,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 09:00 PM,2020,04,14,21,27.0,82,Moderate,38.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 10:00 PM,2020,04,14,22,21.5,71,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-14 11:00 PM,2020,04,14,23,17.2,62,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 12:00 AM,2020,04,15,00,15.1,57,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 01:00 AM,2020,04,15,01,14.5,56,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 02:00 AM,2020,04,15,02,14.2,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 03:00 AM,2020,04,15,03,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 04:00 AM,2020,04,15,04,13.5,54,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 05:00 AM,2020,04,15,05,17.2,62,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 06:00 AM,2020,04,15,06,22.6,73,Moderate,28.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 07:00 AM,2020,04,15,07,40.3,113,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 08:00 AM,2020,04,15,08,30.1,89,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 09:00 AM,2020,04,15,09,23.5,75,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 10:00 AM,2020,04,15,10,16.7,61,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 11:00 AM,2020,04,15,11,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 12:00 PM,2020,04,15,12,12.6,52,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 01:00 PM,2020,04,15,13,11.3,47,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 02:00 PM,2020,04,15,14,11.1,46,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 03:00 PM,2020,04,15,15,9.5,40,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 04:00 PM,2020,04,15,16,8.2,34,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 05:00 PM,2020,04,15,17,11.1,46,Good,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 06:00 PM,2020,04,15,18,11.5,48,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 07:00 PM,2020,04,15,19,13.7,54,Moderate,16.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 08:00 PM,2020,04,15,20,13.8,55,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 09:00 PM,2020,04,15,21,13.4,54,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 10:00 PM,2020,04,15,22,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-15 11:00 PM,2020,04,15,23,17.3,62,Moderate,21.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 12:00 AM,2020,04,16,00,39.6,111,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 01:00 AM,2020,04,16,01,27.3,83,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 02:00 AM,2020,04,16,02,19.1,66,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 03:00 AM,2020,04,16,03,15.0,57,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 04:00 AM,2020,04,16,04,13.0,53,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 05:00 AM,2020,04,16,05,12.5,52,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 06:00 AM,2020,04,16,06,15.2,58,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 07:00 AM,2020,04,16,07,18.6,65,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 08:00 AM,2020,04,16,08,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 09:00 AM,2020,04,16,09,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 10:00 AM,2020,04,16,10,14.9,57,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 11:00 AM,2020,04,16,11,11.9,50,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 12:00 PM,2020,04,16,12,8.9,37,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 01:00 PM,2020,04,16,13,7.9,33,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 02:00 PM,2020,04,16,14,5.9,25,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 03:00 PM,2020,04,16,15,5.4,23,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 04:00 PM,2020,04,16,16,7.2,30,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 05:00 PM,2020,04,16,17,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 06:00 PM,2020,04,16,18,9.3,39,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 07:00 PM,2020,04,16,19,11.6,48,Good,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 08:00 PM,2020,04,16,20,10.8,45,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 09:00 PM,2020,04,16,21,14.4,56,Moderate,18.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 10:00 PM,2020,04,16,22,12.2,51,Moderate,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-16 11:00 PM,2020,04,16,23,11.1,46,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-17 12:00 AM,2020,04,17,00,9.0,38,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-17 01:00 AM,2020,04,17,01,7.5,31,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-17 02:00 AM,2020,04,17,02,6.2,26,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-17 03:00 AM,2020,04,17,03,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-04-17 04:00 AM,2020,04,17,04,4.5,19,Good,4.0,UG/M3,1 Hr,Valid
